detection_id,video_id,frame_number,timestamp,ear_tag_detected,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,color_detected,horns_present,activity_label,health_score,location_zone,confidence_score,gait_status,isolation_flag,abnormal_posture_detected,social_group_id,feeding_event_flag
DET00874,VID005,366,2025-11-11 09:26:30,Q010,0.33,0.54,0.19,0.29,Brown,Right,Standing,82,Shelter,0.85,Normal,False,True,4,False
DET00875,VID005,374,2025-11-11 09:27:00,R017,0.6,0.49,0.18,0.42,Black,Right,Standing,77,Feeding Area,0.97,Normal,False,False,9,True
DET00876,VID005,376,2025-11-11 09:27:30,N002,0.28,0.28,0.15,0.16,Brown,Right,Standing,79,Shelter,0.911,Normal,False,False,7,False
DET00877,VID005,380,2025-11-11 09:28:00,S015,0.17,0.65,0.28,0.22,Mixed,None,Lying,76,Rest Area,0.837,Normal,False,False,15,False
DET00878,VID005,387,2025-11-11 09:28:30,B004,0.26,0.18,0.13,0.23,Grey,Right,Walking,79,Medical Bay,0.894,Normal,False,False,5,False
DET00879,VID005,391,2025-11-11 09:29:00,,0.09,0.0,0.09,0.14,White,Left,Lying,59,Medical Bay,0.842,Normal,False,False,4,False
DET00880,VID005,396,2025-11-11 09:29:30,L019,0.74,0.06,0.19,0.13,Reddish,Both,Lying,59,Water Zone,0.813,Normal,False,False,4,False
DET00881,VID005,400,2025-11-11 09:30:00,M002,0.81,0.67,0.32,0.43,Black,Both,Standing,83,Water Zone,0.859,Limping,False,True,1,False
DET00882,VID005,409,2025-11-11 09:30:30,L008,0.59,0.18,0.19,0.24,White,Right,Grazing,84,Outdoor Paddock,0.792,Normal,False,False,13,False
DET00883,VID005,412,2025-11-11 09:31:00,K016,0.41,0.68,0.09,0.21,Reddish,None,Standing,74,Feeding Area,0.989,Normal,False,False,9,True
DET00884,VID005,418,2025-11-11 09:31:30,K012,0.72,0.04,0.18,0.32,Grey,Right,Grazing,81,Outdoor Paddock,0.924,Normal,False,False,7,False
DET00885,VID005,421,2025-11-11 09:32:00,T001,0.4,0.3,0.16,0.39,Reddish,Right,Walking,78,Rest Area,0.981,Normal,False,False,15,False
DET00886,VID005,427,2025-11-11 09:32:30,X001,0.64,0.73,0.12,0.13,Spotted,None,Grazing,87,Feeding Area,0.954,Normal,False,False,14,True
DET00887,VID005,430,2025-11-11 09:33:00,T001,0.1,0.43,0.09,0.15,White,Left,Lying,71,Water Zone,0.928,Normal,False,False,6,False
DET00888,VID005,437,2025-11-11 09:33:30,U004,0.44,0.7,0.14,0.24,Grey,Both,Standing,80,Medical Bay,0.787,Normal,False,False,15,False
DET00889,VID005,444,2025-11-11 09:34:00,Z007,0.12,0.06,0.34,0.2,Grey,Left,Running,72,Shelter,0.773,Normal,True,True,2,False
DET00890,VID005,446,2025-11-11 09:34:30,N014,0.58,0.06,0.2,0.16,Brown,Right,Standing,79,Rest Area,0.832,Normal,False,False,15,False
DET00891,VID005,453,2025-11-11 09:35:00,E007,0.04,0.42,0.09,0.23,White,Left,Walking,92,Medical Bay,0.931,Normal,False,False,15,False
DET00892,VID005,457,2025-11-11 09:35:30,J001,0.42,0.02,0.09,0.28,White,Right,Grazing,72,Feeding Area,0.809,Normal,False,False,7,True
DET00893,VID005,461,2025-11-11 09:36:00,Y000,0.03,0.26,0.29,0.4,Black,Right,Standing,81,Water Zone,0.892,Normal,True,False,2,False
DET00894,VID005,469,2025-11-11 09:36:30,O001,0.59,0.33,0.33,0.34,White,Left,Grazing,92,Outdoor Paddock,0.792,Normal,False,True,10,False
DET00895,VID005,472,2025-11-11 09:37:00,J003,0.13,0.71,0.13,0.28,White,Right,Walking,90,Shelter,0.967,Normal,True,False,6,False
DET00896,VID005,479,2025-11-11 09:37:30,L014,0.61,0.69,0.34,0.16,Black,None,Standing,90,Outdoor Paddock,0.885,Normal,False,False,1,False
DET00897,VID005,484,2025-11-11 09:38:00,S017,0.54,0.09,0.21,0.21,Spotted,Right,Standing,62,Rest Area,0.961,Normal,False,False,4,False
DET00898,VID005,486,2025-11-11 09:38:30,,0.14,0.48,0.26,0.27,Spotted,Left,Grazing,85,Feeding Area,0.983,Normal,False,False,1,True
DET00899,VID005,491,2025-11-11 09:39:00,M004,0.6,0.01,0.1,0.38,White,Left,Grazing,70,Outdoor Paddock,0.961,Normal,False,False,13,False
DET00900,VID005,496,2025-11-11 09:39:30,Y006,0.41,0.18,0.13,0.3,Mixed,Both,Standing,64,Outdoor Paddock,0.785,Normal,False,False,2,False
DET00901,VID005,504,2025-11-11 09:40:00,G001,0.64,0.71,0.18,0.19,Brown,Right,Standing,73,Feeding Area,0.959,Normal,True,False,15,True
DET00902,VID005,508,2025-11-11 09:40:30,S007,0.19,0.77,0.21,0.43,Spotted,Right,Walking,89,Shelter,0.788,Normal,False,False,7,False
DET00903,VID005,514,2025-11-11 09:41:00,,0.06,0.07,0.32,0.17,Mixed,Both,Grazing,82,Outdoor Paddock,0.861,Normal,False,False,9,False
DET00904,VID005,519,2025-11-11 09:41:30,P015,0.73,0.4,0.21,0.37,Reddish,None,Grazing,72,Outdoor Paddock,0.984,Normal,False,False,11,False
DET00905,VID005,522,2025-11-11 09:42:00,S015,0.25,0.44,0.16,0.42,Black,None,Grazing,79,Feeding Area,0.948,Normal,False,False,7,True
DET00906,VID005,526,2025-11-11 09:42:30,T011,0.67,0.68,0.27,0.18,Mixed,Left,Walking,82,Rest Area,0.799,Normal,False,False,12,False
DET00907,VID005,532,2025-11-11 09:43:00,K010,0.51,0.54,0.17,0.41,Reddish,Right,Grazing,82,Outdoor Paddock,0.922,Limping,False,True,5,False
DET00908,VID005,539,2025-11-11 09:43:30,,0.11,0.32,0.23,0.25,White,None,Running,63,Medical Bay,0.859,Unstable,False,True,10,False
DET00909,VID005,543,2025-11-11 09:44:00,C012,0.83,0.53,0.21,0.16,Grey,Right,Grazing,74,Feeding Area,0.779,Normal,False,True,2,True
DET00910,VID005,549,2025-11-11 09:44:30,G010,0.67,0.79,0.27,0.19,Mixed,Both,Standing,70,Outdoor Paddock,0.923,Normal,False,False,10,False
DET00911,VID005,554,2025-11-11 09:45:00,V010,0.47,0.71,0.12,0.3,Brown,None,Standing,90,Medical Bay,0.799,Normal,False,False,12,False
DET00912,VID005,559,2025-11-11 09:45:30,N016,0.69,0.11,0.15,0.25,Black,Right,Walking,93,Water Zone,0.97,Normal,True,False,7,False
DET00913,VID005,564,2025-11-11 09:46:00,R009,0.33,0.18,0.11,0.15,Mixed,Right,Grazing,93,Outdoor Paddock,0.954,Normal,True,False,4,False
DET00914,VID005,568,2025-11-11 09:46:30,S016,0.45,0.27,0.21,0.32,Reddish,Right,Walking,76,Water Zone,0.919,Normal,False,False,13,False
DET00915,VID005,573,2025-11-11 09:47:00,Q001,0.3,0.23,0.27,0.42,Grey,Right,Resting,84,Rest Area,0.905,Normal,False,True,10,False
DET00916,VID005,577,2025-11-11 09:47:30,B000,0.42,0.62,0.33,0.15,Brown,Left,Standing,71,Rest Area,0.865,Normal,False,False,10,False
DET00917,VID005,584,2025-11-11 09:48:00,R006,0.03,0.32,0.09,0.2,Mixed,None,Standing,82,Outdoor Paddock,0.762,Normal,False,False,5,False
DET00918,VID005,586,2025-11-11 09:48:30,O005,0.74,0.16,0.19,0.17,White,None,Lying,69,Feeding Area,0.887,Normal,False,False,12,False
DET00919,VID005,591,2025-11-11 09:49:00,Y001,0.8,0.76,0.14,0.39,Black,Both,Standing,63,Rest Area,0.946,Normal,False,False,13,False
DET00920,VID005,597,2025-11-11 09:49:30,H016,0.45,0.16,0.29,0.23,Black,Left,Grazing,70,Feeding Area,0.845,Normal,False,False,4,True
DET00921,VID005,602,2025-11-11 09:50:00,O005,0.39,0.39,0.27,0.36,Black,Both,Standing,72,Water Zone,0.75,Normal,False,False,7,False
DET00922,VID005,609,2025-11-11 09:50:30,U013,0.76,0.4,0.25,0.29,Reddish,Right,Walking,81,Medical Bay,0.79,Limping,False,True,2,False
DET00923,VID005,614,2025-11-11 09:51:00,R002,0.25,0.51,0.19,0.24,Brown,Both,Grazing,76,Feeding Area,0.802,Normal,False,False,10,True
DET00924,VID005,616,2025-11-11 09:51:30,P009,0.34,0.12,0.32,0.42,Brown,Right,Grazing,92,Outdoor Paddock,0.839,Normal,False,False,4,False
DET00925,VID005,621,2025-11-11 09:52:00,V004,0.09,0.32,0.17,0.42,Mixed,Right,Standing,69,Rest Area,0.947,Normal,True,False,14,False
DET00926,VID005,628,2025-11-11 09:52:30,,0.28,0.26,0.22,0.12,White,None,Walking,82,Rest Area,0.764,Normal,False,False,8,False
DET00927,VID005,633,2025-11-11 09:53:00,F007,0.39,0.53,0.16,0.14,Spotted,Both,Lying,74,Medical Bay,0.854,Normal,False,False,12,False
DET00928,VID005,639,2025-11-11 09:53:30,X011,0.13,0.7,0.17,0.36,Mixed,Left,Standing,84,Water Zone,0.772,Normal,False,True,5,False
DET00929,VID005,640,2025-11-11 09:54:00,J019,0.36,0.16,0.3,0.41,Grey,Left,Resting,69,Rest Area,0.988,Normal,True,False,13,False
DET00930,VID005,645,2025-11-11 09:54:30,U017,0.83,0.79,0.21,0.15,Grey,Left,Walking,76,Medical Bay,0.979,Normal,False,False,14,False
DET00931,VID005,652,2025-11-11 09:55:00,Q014,0.45,0.57,0.31,0.31,Mixed,Left,Running,79,Water Zone,0.804,Normal,False,False,9,False
DET00932,VID005,657,2025-11-11 09:55:30,L001,0.84,0.04,0.24,0.38,Brown,Both,Running,72,Water Zone,0.953,Normal,False,False,3,False
DET00933,VID005,660,2025-11-11 09:56:00,Z017,0.31,0.63,0.19,0.23,White,None,Standing,75,Shelter,0.766,Normal,False,False,14,False
DET00934,VID005,668,2025-11-11 09:56:30,Y004,0.83,0.28,0.18,0.22,Grey,Right,Lying,62,Outdoor Paddock,0.801,Normal,False,False,13,False
DET00935,VID005,671,2025-11-11 09:57:00,E012,0.28,0.32,0.1,0.15,Reddish,Both,Standing,73,Medical Bay,0.965,Limping,False,False,3,False
DET00936,VID005,675,2025-11-11 09:57:30,,0.15,0.11,0.35,0.24,Mixed,Left,Walking,67,Feeding Area,0.79,Normal,False,False,2,False
DET00937,VID005,680,2025-11-11 09:58:00,Q001,0.78,0.67,0.32,0.39,Grey,Both,Grazing,79,Feeding Area,0.95,Normal,False,False,5,False
DET00938,VID005,689,2025-11-11 09:58:30,,0.52,0.59,0.09,0.4,Mixed,None,Walking,90,Medical Bay,0.836,Normal,False,False,7,False
DET00939,VID005,693,2025-11-11 09:59:00,M000,0.68,0.72,0.26,0.19,Grey,None,Walking,66,Feeding Area,0.764,Limping,False,False,3,False
DET00940,VID005,696,2025-11-11 09:59:30,O009,0.65,0.58,0.24,0.36,Grey,Right,Standing,80,Shelter,0.976,Normal,False,False,4,False
DET00941,VID005,703,2025-11-11 10:00:00,S012,0.13,0.16,0.1,0.13,Reddish,Left,Grazing,96,Outdoor Paddock,0.861,Unstable,False,False,8,False
DET00942,VID005,706,2025-11-11 10:00:30,M003,0.82,0.36,0.16,0.42,Spotted,None,Standing,85,Water Zone,0.979,Normal,False,False,3,False
DET00943,VID005,710,2025-11-11 10:01:00,M005,0.44,0.42,0.16,0.19,Black,Right,Standing,60,Shelter,0.837,Normal,False,False,2,False
DET00944,VID005,718,2025-11-11 10:01:30,X012,0.43,0.18,0.17,0.34,Mixed,Left,Grazing,98,Feeding Area,0.854,Limping,False,False,12,True
DET00945,VID005,722,2025-11-11 10:02:00,M013,0.39,0.24,0.08,0.31,Reddish,Both,Grazing,98,Outdoor Paddock,0.973,Limping,False,True,6,False
DET00946,VID005,729,2025-11-11 10:02:30,N011,0.26,0.55,0.09,0.2,Spotted,Left,Grazing,70,Feeding Area,0.76,Unstable,False,True,7,False
DET00947,VID005,730,2025-11-11 10:03:00,O000,0.45,0.76,0.33,0.13,Reddish,Left,Walking,86,Feeding Area,0.869,Normal,False,False,13,False
DET00948,VID005,735,2025-11-11 10:03:30,V007,0.84,0.48,0.17,0.3,Black,Both,Walking,67,Rest Area,0.905,Limping,True,True,12,False
DET00949,VID005,742,2025-11-11 10:04:00,O019,0.57,0.35,0.32,0.19,Black,Left,Standing,89,Rest Area,0.824,Normal,False,False,3,False
DET00950,VID005,745,2025-11-11 10:04:30,A003,0.81,0.06,0.29,0.37,Brown,None,Standing,74,Rest Area,0.779,Normal,False,False,2,False
DET00951,VID005,753,2025-11-11 10:05:00,O004,0.67,0.3,0.1,0.18,Reddish,None,Grazing,78,Feeding Area,0.969,Normal,False,False,2,False
DET00952,VID005,757,2025-11-11 10:05:30,P014,0.59,0.17,0.35,0.37,Brown,Both,Grazing,82,Outdoor Paddock,0.775,Normal,False,False,4,False
DET00953,VID005,764,2025-11-11 10:06:00,N012,0.5,0.59,0.34,0.37,Reddish,Right,Grazing,84,Outdoor Paddock,0.827,Normal,False,True,4,False
DET00954,VID005,765,2025-11-11 10:06:30,A017,0.84,0.79,0.26,0.26,Reddish,Both,Resting,90,Shelter,0.77,Normal,False,False,2,False
DET00955,VID005,774,2025-11-11 10:07:00,,0.42,0.85,0.28,0.23,Spotted,Both,Walking,85,Rest Area,0.809,Normal,False,True,2,False
DET00956,VID005,775,2025-11-11 10:07:30,I000,0.82,0.12,0.15,0.25,Black,Left,Grazing,83,Feeding Area,0.984,Normal,False,False,7,False
DET00957,VID005,782,2025-11-11 10:08:00,K008,0.08,0.12,0.22,0.32,White,Left,Standing,68,Rest Area,0.826,Normal,False,False,2,False
DET00958,VID005,786,2025-11-11 10:08:30,,0.26,0.65,0.28,0.42,White,Left,Lying,71,Rest Area,0.774,Normal,False,False,15,False
DET00959,VID005,793,2025-11-11 10:09:00,,0.28,0.63,0.12,0.15,Spotted,Both,Standing,75,Feeding Area,0.863,Normal,False,False,10,True
DET00960,VID005,796,2025-11-11 10:09:30,,0.14,0.55,0.23,0.41,Mixed,Both,Grazing,93,Feeding Area,0.791,Unstable,False,False,7,False
DET00961,VID005,804,2025-11-11 10:10:00,D010,0.68,0.66,0.13,0.3,White,Right,Standing,81,Medical Bay,0.796,Normal,False,False,10,False
DET00962,VID005,808,2025-11-11 10:10:30,O014,0.23,0.52,0.32,0.35,Brown,Right,Standing,63,Medical Bay,0.892,Normal,False,False,14,False
DET00963,VID005,814,2025-11-11 10:11:00,,0.57,0.11,0.09,0.45,Mixed,Both,Walking,86,Medical Bay,0.782,Normal,False,False,11,False
DET00964,VID005,816,2025-11-11 10:11:30,Q009,0.59,0.35,0.17,0.27,Black,Both,Lying,60,Medical Bay,0.841,Normal,False,False,14,False
DET00965,VID005,821,2025-11-11 10:12:00,S001,0.16,0.57,0.34,0.2,Grey,Left,Grazing,78,Feeding Area,0.854,Normal,False,False,12,True
DET00966,VID005,827,2025-11-11 10:12:30,F013,0.75,0.12,0.16,0.26,White,Right,Walking,81,Feeding Area,0.891,Normal,False,False,12,False
DET00967,VID005,832,2025-11-11 10:13:00,X006,0.33,0.14,0.14,0.42,White,None,Walking,77,Water Zone,0.987,Normal,False,False,5,False
DET00968,VID005,837,2025-11-11 10:13:30,J006,0.08,0.73,0.22,0.22,Grey,Both,Standing,90,Feeding Area,0.808,Normal,False,False,11,True
DET00969,VID005,844,2025-11-11 10:14:00,V006,0.45,0.16,0.21,0.29,Black,Both,Grazing,92,Outdoor Paddock,0.886,Normal,False,False,5,False
DET00970,VID005,848,2025-11-11 10:14:30,P003,0.23,0.17,0.19,0.4,Spotted,Left,Standing,75,Outdoor Paddock,0.797,Normal,True,False,8,False
DET00971,VID005,851,2025-11-11 10:15:00,Z004,0.19,0.81,0.08,0.15,Spotted,None,Standing,87,Feeding Area,0.799,Normal,False,False,11,True
DET00972,VID005,859,2025-11-11 10:15:30,G018,0.19,0.18,0.18,0.13,White,Right,Standing,68,Shelter,0.891,Normal,False,False,4,False
DET00973,VID005,864,2025-11-11 10:16:00,,0.68,0.67,0.22,0.33,Reddish,None,Standing,82,Rest Area,0.88,Normal,False,True,14,False
DET00974,VID005,868,2025-11-11 10:16:30,L001,0.68,0.75,0.11,0.29,Black,Left,Standing,82,Rest Area,0.974,Normal,False,False,12,False
DET00975,VID005,870,2025-11-11 10:17:00,D005,0.02,0.23,0.13,0.17,Mixed,Both,Walking,71,Water Zone,0.797,Normal,False,False,10,False
DET00976,VID005,876,2025-11-11 10:17:30,,0.62,0.62,0.18,0.37,Reddish,Left,Running,68,Water Zone,0.915,Normal,False,False,3,False
DET00977,VID005,882,2025-11-11 10:18:00,,0.15,0.72,0.19,0.15,Black,None,Standing,73,Feeding Area,0.854,Normal,False,False,12,True
DET00978,VID005,889,2025-11-11 10:18:30,V014,0.5,0.82,0.24,0.23,Grey,None,Running,74,Outdoor Paddock,0.909,Normal,False,False,14,False
DET00979,VID005,893,2025-11-11 10:19:00,N006,0.52,0.79,0.3,0.4,Black,Right,Grazing,94,Outdoor Paddock,0.973,Limping,False,False,15,False
DET00980,VID005,895,2025-11-11 10:19:30,J017,0.45,0.73,0.23,0.25,Mixed,None,Standing,65,Outdoor Paddock,0.96,Normal,False,False,14,False
DET00981,VID005,904,2025-11-11 10:20:00,D015,0.21,0.47,0.17,0.3,Brown,Left,Grazing,74,Feeding Area,0.761,Normal,False,False,13,True
DET00982,VID005,905,2025-11-11 10:20:30,F019,0.38,0.36,0.25,0.15,Reddish,Left,Grazing,91,Outdoor Paddock,0.988,Normal,True,True,1,False
DET00983,VID005,910,2025-11-11 10:21:00,L000,0.03,0.27,0.28,0.39,Spotted,Both,Standing,66,Medical Bay,0.979,Normal,False,False,6,False
DET00984,VID005,915,2025-11-11 10:21:30,M006,0.82,0.02,0.12,0.24,Grey,Both,Walking,81,Shelter,0.82,Normal,False,False,3,False
DET00985,VID005,924,2025-11-11 10:22:00,B012,0.41,0.42,0.33,0.15,Black,Left,Grazing,95,Feeding Area,0.825,Normal,False,False,1,True
DET00986,VID005,925,2025-11-11 10:22:30,T007,0.21,0.29,0.17,0.24,Spotted,Left,Grazing,82,Outdoor Paddock,0.885,Normal,False,False,4,False
DET00987,VID005,932,2025-11-11 10:23:00,C010,0.31,0.7,0.29,0.24,White,Both,Walking,66,Medical Bay,0.8,Normal,False,False,10,False
DET00988,VID005,937,2025-11-11 10:23:30,A017,0.66,0.66,0.34,0.4,Spotted,None,Standing,61,Rest Area,0.942,Limping,False,True,9,False
DET00989,VID005,940,2025-11-11 10:24:00,U017,0.45,0.0,0.25,0.21,Reddish,None,Grazing,85,Outdoor Paddock,0.961,Normal,False,False,4,False
DET00990,VID005,949,2025-11-11 10:24:30,U009,0.23,0.13,0.1,0.35,Spotted,Left,Walking,81,Outdoor Paddock,0.905,Normal,False,False,1,False
DET00991,VID005,951,2025-11-11 10:25:00,M014,0.61,0.31,0.28,0.29,Black,Both,Grazing,94,Outdoor Paddock,0.77,Limping,False,True,11,False
DET00992,VID005,958,2025-11-11 10:25:30,W008,0.64,0.64,0.31,0.13,Grey,None,Walking,76,Rest Area,0.88,Normal,False,False,12,False
DET00993,VID005,960,2025-11-11 10:26:00,Y001,0.32,0.35,0.16,0.22,Spotted,Both,Walking,88,Feeding Area,0.838,Normal,False,False,5,False
DET00994,VID005,967,2025-11-11 10:26:30,G017,0.4,0.71,0.1,0.35,White,Left,Walking,66,Rest Area,0.807,Limping,False,False,6,False
DET00995,VID005,971,2025-11-11 10:27:00,N003,0.5,0.75,0.11,0.36,Reddish,None,Running,57,Feeding Area,0.921,Normal,False,False,2,False
DET00996,VID005,979,2025-11-11 10:27:30,,0.83,0.2,0.1,0.34,Grey,None,Standing,80,Rest Area,0.99,Normal,False,True,2,False
DET00997,VID005,980,2025-11-11 10:28:00,F006,0.65,0.42,0.34,0.45,White,Right,Resting,90,Shelter,0.937,Normal,False,True,15,False
DET00998,VID005,986,2025-11-11 10:28:30,B007,0.85,0.02,0.11,0.38,White,None,Running,71,Feeding Area,0.809,Normal,False,False,5,False
DET00999,VID005,992,2025-11-11 10:29:00,E010,0.1,0.62,0.19,0.12,Spotted,None,Grazing,89,Outdoor Paddock,0.782,Normal,False,False,2,False
DET01000,VID005,999,2025-11-11 10:29:30,D008,0.24,0.46,0.14,0.25,Grey,Left,Running,73,Water Zone,0.932,Normal,False,False,4,False
